server_image,type,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
ws-yaws,websocket,10,10,0,67.07600784301758,1.4908460299849182,426.7961397556243,6.362873305675609,41,24.881808943089432,97.3125,24483.7,4048.021913109756,6563.171875,497906.6953125
ws-yaws,websocket,10,0,10,0.3008437156677246,1661.9925029520616,0.004967531227528929,0.016511999316666665,6,0.07734375,1.2375,9.9,90.703125,90.703125,1451.25
