server_image,type,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
nginx-java-websocket,websocket,10,0,10,0.1344761848449707,743.6260934624509,0.002362029560879969,0.017564668149999997,6,0.028409090909090908,0.3125,2.5,60.5234375,60.5234375,665.7578125
nginx-java-websocket,websocket,10,0,10,0.47173571586608887,1059.9155060413837,0.019398580964997428,0.041121713520000006,5,2.184943181818182,24.034375,192.275,97.19602272727273,553.765625,1069.15625
nginx-java-websocket,websocket,10,0,10,0.9515705108642578,1050.894272765721,0.038936341585831404,0.040917978375,4,2.0028645833333334,24.034375,192.275,137.34407552083334,1051.12109375,1648.12890625
nginx-java-websocket,websocket,20,0,20,0.9292798042297363,1076.1021550757605,0.004944373519654751,0.005320651,1,2.0031250000000003,24.0375,192.3,104.02278645833333,654.23046875,1248.2734375
nginx-java-websocket,websocket,20,0,20,1.733139991760254,1153.974871913671,0.0,0.0,0,3.745913461538462,24.35,389.57500000000005,225.10246394230768,1251.28125,2926.33203125
nginx-java-websocket,websocket,50,0,50,4.396333456039429,1137.31136411668,2.53592339881351,0.5768269,1,5.8875,23.721875,706.5,360.5416666666667,1259.921875,5408.125
