Total Requests,Successful Requests,Failed Requests,Execution Time (seconds),Requests Per Second,Total Energy Consumption (J),Average Power Consumption (W),Number of Samples,Average CPU Usage (% of System),Average CPU Usage (Cores),Average Memory Usage (MB)
10000,10000,0,7.265511989593506,1376.3654941762038,4.656872013371937,0.640955795,4,2.0620833333333333,0.16496666666666668,28.349999999999998
50000,40867,9133,74.31975293159485,672.7686520435669,43.29468120981297,0.5825460863636364,22,1.2174166666666661,0.09739333333333335,20.28966666666668
