Total Requests,Successful Requests,Failed Requests,Execution Time (seconds),Requests Per Second,Total Energy Consumption (J),Average Power Consumption (W),Number of Samples,Average CPU Usage (% of System),Average CPU Usage (Cores),Average Memory Usage (MB)
50000,50000,0,45.5924391746521,1096.6730647698787,2.260067935818223,0.04957111259523809,42,1.3389473684210524,0.10711578947368419,9.895263157894735
50000,42298,7702,76.79284906387329,651.1022915481617,4.329555088076741,0.056379664784615376,65,0.9559274193548389,0.0764741935483871,7.553774193548388
