Num Requests,Total Requests,Successful Requests,Failed Requests,Success Rate (%),Execution Time (seconds),Requests Per Second,Total Energy Consumption (J),Average Power Consumption (W),Number of Samples,Average CPU Usage (%),Average Memory Usage (MB)
5000,5000,5000,0,100.0,3.908313512802124,1279.3241851304747,0.09547759128325184,0.02442935833333333,6,0.0,0.0
5000,5000,5000,0,100.0,4.211791515350342,1187.1432813749077,0.1061003172288705,0.02519125575,4,0.0,0.0
5000,5000,5000,0,100.0,4.26987361907959,1170.9948457626238,0.09708083294419959,0.022736231000000006,9,10.68,6.4215
10000,10000,10000,0,100.0,7.088667631149292,1410.7023379199811,0.365833292959312,0.05160818816666668,12,10.44,6.492
50000,50000,38648,11352,77.29599999999999,71.33061003684998,700.9613400778375,3.3309620395623063,0.046697512300000014,45,5.229655172413792,6.34489655172414
1000,1000,0,1.035198450088501,965.9983551120157,0.0,0.0,0,1.275,0.102,6.355
10000,10000,0,10.520076274871826,950.5634501801022,1.9426567527148955,0.18466185053763445,93,1.16175,0.09294,6.3264000000000005
100000,77978,22022,148.15548849105835,674.9665572196153,6.946194106710867,0.046884487219858155,141,0.7212076271186438,0.05769661016949151,6.377101694915258
50000,41021,8979,74.41334533691406,671.922486129603,3.764969161207754,0.05059534878000001,80,0.7546666666666666,0.06037333333333332,6.43463333333333
50000,40651,9349,77.78649568557739,642.7850947561151,3.543134932890044,0.04554948647142857,70,0.8332589285714286,0.06666071428571428,6.807321428571427
50000,40641,9359,76.14808773994446,656.6153068840869,3.263024409415053,0.042851035479166626,96,0.786875,0.06295000000000002,6.543357142857144
10000,10000,0,7.261763095855713,1377.0760444811258,0.43317070570693206,0.05965090019999999,10,1.2770833333333333,0.10216666666666667,6.312333333333332
50000,38599,11401,70.80098676681519,706.2048466171276,3.2327203597162417,0.04565925571578948,57,0.6681249999999999,0.053450000000000004,6.331357142857143
50000,40089,9911,73.52814817428589,680.011685885024,3.613557682835945,0.049145229038961034,77,0.7521120689655173,0.06016896551724137,6.390827586206895
10000,10000,0,6.960950136184692,1436.5854954221832,0.379933041897949,0.05458062972222222,18,1.2854166666666667,0.10283333333333333,6.556333333333334
50000,50000,0,49.33247089385986,1013.5312319461221,1.8352429524941143,0.037201521011235965,89,1.1129375,0.089035,7.006800000000001
