container_name,type,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Requests/s,Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
dy-apache-deb,dynamic,100,100,0,0.1653730869293213,604.6933141106506,0.0004914038125872611,0.0029714859999999997,1,0.0,0.0,0.0,0.0,0.0,0.0
dy-apache-deb,dynamic,1000,1000,0,1.233684778213501,810.5798317849881,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
