server_image,type,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
ws-yaws,websocket,10,10,0,62.11849546432495,0.8049132488843893,302.773044065126,4.874120691461538,39,25.360668103448276,93.6125,23534.7,470.1013604525862,783.66796875,54531.7578125
ws-yaws,websocket,20,20,0,128.46370196342468,0.7784300037412227,670.5274158192725,5.219586588047887,71,24.334684684684685,95.25,43218.4,519.8602019988739,863.5234375,115408.96484375
