server_image,num_clients,chunk_size,type,total_clients,successful_clients,failed_clients,execution_time_s,throughput_mb_s,total_energy_j,avg_power_w,samples,avg_cpu_pct,peak_cpu_pct,total_cpu_pct,avg_mem_mb,peak_mem_mb,total_mem_mb
nginx_websocket,10,5.0,streaming,10,10,0,61.242558002471924,0.8164257279714191,98.21719015031445,1.6037408193555553,45,0.7844572368421052,1.871875,476.95,81.78433388157895,92.54296875,6215.609375
nginx_websocket,20,5.0,streaming,20,20,0,121.7751579284668,0.821185549672964,194.79592981268098,1.5996360269728254,92,0.8361037234042553,1.5625,943.125,82.70509197695036,101.6015625,11661.41796875
nginx_websocket,50,5.0,streaming,50,50,0,303.93923473358154,0.8225328336407043,579.9191304075564,1.9080101024663219,193,0.8881156716417911,2.178125,2380.15,85.63945895522389,104.01953125,28689.21875
nginx_websocket,10,10.0,streaming,10,10,0,61.69571042060852,1.6208582301468484,127.12236095353407,2.0604732498723406,47,0.9004870129870131,2.496875,554.7,80.41538149350649,91.3671875,6191.984375
nginx_websocket,20,10.0,streaming,20,20,0,122.67375206947327,1.6303406117939143,373.4767750954903,3.044471769999999,60,0.9977054195804196,1.871875,1141.375,83.34792941433567,100.5390625,11918.75390625
nginx_websocket,50,10.0,streaming,50,50,0,303.210072517395,1.6490217354877459,522.5414059232847,1.7233642721196434,224,0.897134643916914,1.5625,2418.675,86.09505981083086,102.6328125,29014.03515625
nginx_websocket,10,20.0,streaming,10,10,0,63.34824275970459,3.1571515055066173,207.94438895317225,3.2825597032258065,31,0.9128164556962025,1.559375,576.9,80.48442444620254,91.60546875,6358.26953125
nginx_websocket,20,20.0,streaming,20,20,0,122.73323464393616,3.2591009367629558,267.5743484685592,2.1801295243690473,84,0.9781031468531469,1.871875,1118.95,83.56004152097903,101.0625,11949.0859375
nginx_websocket,50,20.0,streaming,50,50,0,312.5326597690582,3.1996655989135228,593.2784591622807,1.898292676357971,207,0.9234375,1.871875,2570.85,86.60697288074712,101.65234375,30139.2265625
