server_image,num_clients,chunk_size,type,total_clients,successful_clients,failed_clients,execution_time_s,throughput_mb_s,total_energy_j,avg_power_w,samples,avg_cpu_pct,peak_cpu_pct,total_cpu_pct,avg_mem_mb,peak_mem_mb,total_mem_mb
yaws_websocket,10,5.0,streaming,10,10,0,60.745641469955444,0.8231043213977715,307.85970125479815,5.068013009741025,39,24.809402654867256,97.325,22427.7,480.7762721238938,865.2890625,54327.71875
yaws_websocket,20,5.0,streaming,20,20,0,127.36171126365662,0.785165329578416,766.755082839855,6.020295073238804,67,25.58687214611872,99.8125,44828.2,494.65910388127855,849.890625,108330.34375
yaws_websocket,50,5.0,streaming,50,50,0,317.9665005207062,0.7862463485637533,1834.1964307241365,5.768520984822087,163,24.68139367816092,99.8625,103069.5,519.7005582495211,898.8828125,271283.69140625
yaws_websocket,10,10.0,streaming,10,10,0,62.10870862007141,1.610080167850784,486.05009841943803,7.825796240470588,34,27.843859649122805,91.075,25393.6,498.92091557017545,806.58203125,56876.984375
yaws_websocket,20,10.0,streaming,20,20,0,130.44805121421814,1.5331773693695554,1002.0428995132348,7.681547483355716,70,29.829241071428573,94.875,53454.0,492.12351771763394,792.765625,110235.66796875
yaws_websocket,50,10.0,streaming,50,50,0,319.35184121131897,1.565671261212939,2229.253162470881,6.9805552208974335,156,27.435919540229882,99.8375,114572.4,530.2554328304598,903.49609375,276793.3359375
yaws_websocket,10,20.0,streaming,10,10,0,63.07374572753906,3.1708914334015303,446.1858950633758,7.074035161805263,38,29.312713675213676,97.3625,27436.7,500.40815304487177,814.109375,58547.75390625
yaws_websocket,20,20.0,streaming,20,20,0,146.72093057632446,2.726264060817958,1115.5707608642651,7.603351181608977,78,30.642137096774192,98.5625,60794.0,542.7623172883065,888.16015625,134605.0546875
yaws_websocket,50,20.0,streaming,50,50,0,370.358900308609,2.7000836193398614,2725.2173996460688,7.358314859924324,185,29.58768595041322,101.1,143204.4,546.5612926136364,895.29296875,330669.58203125
