server_image,type,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
ws-yaws,websocket,10,10,0,64.1446602344513,1.5589762208498106,433.11608040711604,6.752176702223684,38,26.454978813559322,98.5375,24973.5,4037.762711864407,6630.96484375,476456.0
ws-yaws,websocket,10,0,10,0.27230358123779297,1836.1859132633585,0.001621314570325327,0.00595406995,6,0.1264705882352941,2.15,17.2,91.5,91.5,1555.5
ws-yaws,websocket,10,0,10,0.4820575714111328,2074.441019716148,0.003043737054941178,0.006314053000000001,5,0.0,0.0,0.0,89.81640625,89.81640625,1526.87890625
ws-yaws,websocket,20,20,0,125.40972089767456,1.594772706361302,888.2152834885962,7.082507457402899,69,28.444815668202764,101.975,49380.2,4206.961225518433,6836.08984375,912910.5859375
ws-yaws,websocket,20,0,20,0.5240771770477295,1908.115910777253,0.010186755495415534,0.019437510239999997,5,0.21911764705882353,2.475,29.8,90.5859375,90.5859375,1539.9609375
ws-yaws,websocket,20,0,20,0.9819793701171875,2036.7026649056018,0.01309220573712049,0.013332465157142856,7,0.08455882352941177,1.4375,11.5,91.16199448529412,91.171875,1549.75390625
