server_image,type,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
nginx_websocket,websocket,10,10,0,62.52633619308472,1.5993260774339084,157.92227719218778,2.525692161212121,33,0.8042868589743589,2.496875,501.875,372.1613581730769,479.234375,29028.5859375
nginx_websocket,websocket,10,10,0,70.06292605400085,7.136441883894858,185.01153877051135,2.6406481885714292,35,0.7821479885057471,22.475,544.375,812.9367816091954,1108.8515625,70725.5
nginx_websocket,websocket,10,10,0,80.48554468154907,12.424591322039538,215.33998283752712,2.675511282051282,39,0.8727997448979592,22.7875,684.2750000000001,1422.0444435586735,2109.03125,139360.35546875
nginx_websocket,websocket,20,20,0,124.70082354545593,1.6038386460783558,323.980736082954,2.5980641255737704,61,0.7526755136986302,3.746875,879.125,415.95384738869865,579.63671875,60729.26171875
nginx_websocket,websocket,20,20,0,142.9414553642273,6.9958711239640925,355.21637442104833,2.4850479765714293,70,0.890548780487805,23.721875,1168.4,889.0700266768292,1360.46875,145807.484375
nginx_websocket,websocket,20,1,19,81.19248938560486,24.632820290821048,194.4174987498198,2.3945256540476185,42,0.8430803571428571,23.4125,660.975,1440.2173150510205,2513.00390625,141141.296875
nginx_websocket,websocket,50,50,0,309.2146828174591,1.616999540397532,647.7042586386727,2.094674977064516,155,0.7899031432748539,3.115625,2161.175,496.85567434210526,649.94140625,169924.640625
nginx_websocket,websocket,50,38,12,279.6107816696167,8.941000003905275,662.699076621484,2.3700769786642844,140,0.9594851762820513,23.409375,2394.875,889.6978916266025,1365.171875,277585.7421875
nginx_websocket,websocket,50,23,27,295.953989982605,16.89451796305865,709.8776894425699,2.3986082751724136,145,0.8647727272727272,23.06875,2283.0,2099.710085227273,3437.5078125,692904.328125
