Total Clients,Successful Clients,Failed Clients,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
10,0,10,0.07815313339233398,100.0,0.0,0.0,0,0.23359375,3.7375,29.9,94.4609375,95.37109375,1511.375
10,0,10,0.0957479476928711,100.0,0.00038495434603013994,0.0040204971,7,0.23359375,1.25,29.9,93.91259765625,95.1171875,1502.6015625
