Total Clients,Successful Clients,Failed Clients,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
10,0,10,0.044048309326171875,100.0,0.0,0.0,0,0.0,0.0,0.0,71.87109375,71.87109375,1149.9375
10,0,10,0.04256272315979004,100.0,0.0,0.0,0,0.0,0.0,0.0,69.9375,69.9375,1119.0
