Total Clients,Successful Clients,Failed Clients,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
10,0,10,0.04384422302246094,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
10,0,10,0.03954887390136719,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
