Total Requests,Successful Requests,Failed Requests,Execution Time (seconds),Requests Per Second,Total Energy Consumption (J),Average Power Consumption (W),Number of Samples,Average CPU Usage (% of System),Average CPU Usage (Cores),Average Memory Usage (MB)
50000,50000,0,67.95652770996094,735.7644906961763,2.735969594807642,0.04026058550967737,155,1.1718478260869567,0.09374782608695649,6.649304347826086
5000,5000,0,5.481460332870483,912.165681472996,0.185876714004636,0.0339100719,6,0.9104166666666668,0.07283333333333333,6.415333333333334
5000,5000,0,5.512157678604126,907.0858076879574,0.21727883360349917,0.03941810925454547,11,1.1104166666666666,0.08883333333333333,6.549666666666667
5000,5000,0,5.296038866043091,944.1018327978634,0.23610023014087775,0.044580532000000006,5,0.17544642857142856,0.014035714285714285,20.025111607142858,6.2,0.0,19.65,14,46.64453125,0.0,280.3515625,14
5000,5000,0,4.761091470718384,1050.1793613399257,0.16797296315326113,0.03528034783333333,6,0.20865384615384613,0.01669230769230769,21.74579326923077,7.1,0.0,21.7,13,47.03515625,0.0,282.6953125,13
5000,5000,0,5.216999292373657,958.4053437210788,0.1691656260706158,0.03242584800000001,6,0.0020833333333333333,0.00016666666666666666,8.432291666666666,0.1,0.0,0.1,6,16.765625,0.0,50.59375,6
5000,5000,0,4.7323997020721436,1056.546427769126,0.16566754228641273,0.035007090000000005,6,0.0020833333333333333,0.00016666666666666666,8.919270833333334,0.1,0.0,0.1,6,17.13671875,0.0,53.515625,6
5000,5000,0,5.448089838027954,917.7528544224319,0.24771901569630592,0.04546896675,4,0.003571428571428572,0.0002857142857142858,2.0506649925595237,0.10000000000000002,0.0,0.11428571428571431,4,2.140625,1.998046875,8.202659970238095,4
5000,5000,0,5.898171663284302,847.7203251178062,0.2672835806519104,0.04531634477777777,9,0.0025000000000000005,0.00020000000000000004,1.563312251984127,0.10000000000000002,0.0,0.10000000000000002,5,2.1484375,0.0,7.816561259920634,5
5000,5000,0,6.347081184387207,787.7636751045806,0.30330608347519966,0.04778670299999999,2,0.0016666666666666666,0.0001333333333333333,1.542075892857143,0.06666666666666667,0.0,0.06666666666666667,5,2.1067708333333335,0.0,7.710379464285715,5
5000,5000,0,4.792659521102905,1043.2620923694117,0.13972458413487923,0.029153872400000003,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,39647,10353,73.79004049301147,677.5982187560313,3.2433644191084205,0.04395395906329112,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,50000,0,48.74696612358093,1025.7048587032561,1.8363567733385917,0.037671201294520555,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,50000,0,46.738603830337524,1069.7794949438678,1.55596035163136,0.033290689582417585,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000,5000,0,5.022656202316284,995.489199060482,0.1749825906342322,0.0348386558,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,50000,0,59.50618863105774,840.2487396731669,2.1763036375099087,0.03657272777127659,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,50000,0,56.869603633880615,879.2042990468816,2.00886619808858,0.03532407595138888,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50000,50000,0,49.72767782211304,1005.4762697518497,2.1989547431543772,0.044219936249999994,88,1.2241126543209875,12.633333333333331,264.4083333333333,0.09792901234567901,141.11588541666666,142.79296875,3810.12890625
5000,5000,0,5.1805784702301025,965.1431840541001,0.14401798592840562,0.027799595499999996,6,0.7612500000000001,11.641666666666667,30.450000000000003,0.060899999999999996,61.36015625,62.64453125,306.80078125
10000,10000,0,10.04338264465332,995.6804747774481,0.35843705372760687,0.03568887758333333,12,1.2752083333333333,1.5125,51.00833333333333,71.63671875,72.90625,501.45703125
10000,10000,0,10.008648872375488,999.1358601459824,0.3635333392022243,0.036321919555555554,9,1.336875,1.601041666666667,53.475,71.67578125,73.12890625,501.73046875
10000,10000,0,11.367464303970337,879.7036641238698,0.4082768375845106,0.035916263000000004,9,1.3239583333333333,1.445833333333333,42.36666666666667,95.11002604166667,114.4140625,570.66015625
50000,50000,0,62.439905405044556,800.7699511338541,2.3511002887861414,0.03765380926724137,116,1.3114908854166667,1.4510416666666668,335.7416666666667,143.80220170454547,146.61328125,4745.47265625
