server_image,type,Total Requests,Successful Requests,Failed Requests,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
ws-nginx-tornado,websocket,10,10,0,60.916008710861206,0.8208022990692937,5.051539158438329,0.08292629910169491,59,0.6084325396825397,3.733333333333333,408.8666666666667,118.79720052083333,142.859375,9978.96484375
ws-nginx-tornado,websocket,20,20,0,121.72810816764832,0.8215029503479707,9.408363016357422,0.07728997975882354,119,0.7076075268817204,4.8500000000000005,877.4333333333333,133.50834173387096,158.4140625,20693.79296875
ws-nginx-tornado,websocket,50,50,0,302.3778266906738,0.8267801999111024,27.64001105243976,0.09140885545392491,293,0.6893518518518519,4.908333333333333,2034.9666666666667,179.06616277100272,239.5546875,66075.4140625
ws-nginx-tornado,websocket,10,10,0,60.793578147888184,1.6449105817844307,9.474654147856787,0.15584958866557377,61,1.2217369477911646,5.325,811.2333333333333,114.36135165662651,147.58203125,9491.9921875
ws-nginx-tornado,websocket,20,20,0,121.0211763381958,1.6526033381223835,18.7544049297798,0.15496796095726492,117,0.9575980392156862,5.7625,1172.1,147.53814338235293,175.50390625,22573.3359375
ws-nginx-tornado,websocket,50,50,0,302.51238894462585,1.6528248702287818,48.40586887138934,0.16001284787133102,293,1.23389116575592,6.5,3612.8333333333335,182.27180455942624,229.828125,66711.48046875
ws-nginx-tornado,websocket,10,10,0,61.17361545562744,3.2693833527801033,21.45822145909094,0.3507757600931035,58,1.7744979919678714,6.508333333333334,1178.2666666666667,136.80355798192772,180.9375,11354.6953125
ws-nginx-tornado,websocket,20,20,0,121.53626942634583,3.2911986017672734,45.705867340116825,0.37606771670588246,119,1.9844226579520698,7.195833333333333,2428.9333333333334,160.0478707107843,203.02734375,24487.32421875
ws-nginx-tornado,websocket,50,50,0,302.22734665870667,3.3087674264276963,112.73567145244161,0.3730161174982935,293,2.2509810710987996,7.579166666666667,6500.833333333333,207.2553129328255,264.2109375,74819.16796875
