Total Clients,Successful Clients,Failed Clients,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
10,10,0,61.24177384376526,50.0,138.7964235511967,2.2663684416666667,30,1.0165213178294574,2.0791666666666666,699.3666666666667,79.53865370639535,90.265625,6840.32421875
10,10,0,61.12562823295593,50.0,80.89752476358696,1.3234632854042552,47,0.9585271317829458,2.0833333333333335,659.4666666666667,76.82953306686046,88.34375,6607.33984375
10,10,0,61.18037152290344,50.0,94.14562757157333,1.538820788891892,37,1.069767441860465,3.329166666666667,736.0,76.1124636627907,87.16796875,6545.671875
