Total Clients,Successful Clients,Failed Clients,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
10,10,0,61.13490653038025,50.0,307.1169903843161,5.023594666521623,37,24.885730088495578,97.35,22496.7,473.39103982300884,799.44921875,53493.1875
10,10,0,61.41922688484192,50.0,357.4764181471969,5.820268933333334,30,24.01050884955752,97.325,21705.5,472.41292173672565,817.05859375,53382.66015625
