Total Clients,Successful Clients,Failed Clients,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
10,10,0,62.618125915527344,100.0,421.0715088014888,6.724434860435134,37,25.204782608695655,98.575,23188.4,4062.5246263586955,6895.20703125,467190.33203125
10,10,0,64.01655292510986,100.0,369.5129742835435,5.772147318144737,38,24.42318376068376,96.0125,22860.1,4013.40718482906,6512.125,469568.640625
