Total Clients,Successful Clients,Failed Clients,Execution Time (s),Throughput (MB/s),Total Energy (J),Avg Power (W),Samples,Avg CPU (%),Peak CPU (%),Total CPU (%),Avg Mem (MB),Peak Mem (MB),Total Mem (MB)
10,0,10,0.04149317741394043,50.0,0.0006553288052798986,0.01579365202,5,0.034375,0.41250000000000003,3.3000000000000003,55.65625,55.65625,667.875
10,0,10,0.046869754791259766,50.0,0.0005021249417301273,0.010713197539999999,5,0.034375,0.41250000000000003,3.3000000000000003,55.1572265625,56.6484375,661.88671875
10,0,10,0.05367612838745117,50.0,0.0004629862446160555,0.00862555215,6,0.0,0.0,0.0,52.44921875,52.44921875,629.390625
